# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
2 1 56 78 89 49 EB E2 36 81 F2 69B8 2A3A 2456 EA44 113B E20D 91C9 47B8 658A F77D1F76 A3BED6D8 1BCC1EBF BEC64C29 7F5A018C C3EB61D8 EBDC88AC 3710E6D6 D2F8B2DD
0 0 C7 FD 2E 59 DF 85 46 C9 87 6102 EF50 8F8D 4B36 2BED F473 D149 0A31 C32C AAE908BD AB97B77B 8E9B3C15 79823691 44886B41 913A6FD9 EF3E236C A6237821 A03A34BF
0 1 3F A8 CA 34 EE AC C3 35 73 F199 61D6 7B28 9A69 FA51 837C 534F D9D5 1D81 B3B50220 03F5631F D3375874 1FC8009A 0BC7118A 7AE33F50 693FED5B EA589F8B 11705A15
1 0 D0 62 48 5D 9E DB 6E 1B FE 2DBD 598E CAC8 6E97 CC91 FA31 BC98 347E 9AF0 C2EB2A16 75DC2245 590CF8C2 5C9BC0DD 30A1F2B4 3907BA3D 00F580F0 DBB3D36D D0A9196B
2 0 4D 4F 1B 73 B0 7F 49 21 C9 EB4E E082 BEF2 13E9 912F EBF7 C459 1001 6AF0 3090D35F DDCFD752 24C7987C 83EBC33E 0D7BD068 D04E4E70 B973C05E 75A49D44 356EFFB5
1 1 6B D3 F0 77 C8 94 5A 42 05 834D A8AA D70F BD84 FD2B 8D2B 64B8 1143 1B27 3AF266D1 46854377 821A8F8A 3F567868 099E1554 106C68F6 44504B38 20193134 773C444E
2 0 EC 81 BF 1A 1C 4C 20 E4 D1 0961 429F C8D0 08A5 34CB 7C5E DB89 F782 4C3E 8C8A6097 FA5A5CFB B4DB883C 2A2C8566 4B8463FD 290D1FEE 6E0673DB 55319AF0 5E365B23
2 0 96 D1 6D AC 46 2D E8 3A 2B 266E C82E E4A0 D98E F0F0 3822 2925 EA0B 8211 8562161E 34138A43 7DC9D548 12018E3B 38D996A2 320C48B5 15867605 46B82087 F9A6B141
1 1 04 C6 14 E3 E4 AB 88 42 E4 8C99 B67A 4B7F DA1B E359 C22C 5BD7 D202 8AC4 F3D810FF 8A318197 56FB19F3 3B528E7D 7BCC53BD 5D3506F3 ACDB53BD D6272F94 0F0A5FBD
2 1 18 A2 B4 06 38 89 04 A2 EB 4754 503F 70C8 88E6 A231 3414 AD76 59C1 CF50 CA880908 EDE54F00 11557F7F 2571280C CB06632E 30218745 5685F2EC D98747C4 CB4BB653
1 0 D8 B8 B9 E8 41 5B 0B D5 25 F785 316B 8DAA 39E2 07BE A93F 9A10 07C3 F8E2 D7AA695A C6897F94 132A07D8 5291CABC D1B03897 79AB0789 57D9DC1D 8AF65B5D C905228C
1 0 1C 44 F8 B5 A7 22 B1 E9 3D F9B4 978F 7DF4 D99D F068 597C 0E70 0FE8 6E6A EFABACB1 056DFDF1 D543D461 997BDED3 53FA2D10 B7FE5381 E0084ED9 57B135A7 65E5EECC
2 1 60 ED 0A 6B 3E 8D 9B 02 40 FBAC 79F7 7D49 960B 3EB9 0843 59A1 BAB2 3E63 3913206F 0BAE4C75 2D606D43 C8EE1CBA 92C66658 446C715B FC6D557A C6D2B104 F140C224
0 0 1B 1B 20 FE CF 62 E9 70 B1 FDE7 05E6 4EEC 3C6B EEB2 E468 214D 82D6 1F58 2DC21312 FEB32F58 0BBFCAD3 18985A6C CD6979B0 C7451EB1 555E8180 A797C917 1CA29B8B
1 0 AA A0 DD A8 A2 B9 56 29 01 BC27 92F5 CF48 DAE8 426A 4531 3E56 4292 9EB5 3B2B3022 3F6F3E97 794203C4 31DFFB3E 733D0740 D64A154B 9A30C876 F52A75FC 3F20322F
2 0 3C 27 D4 79 E6 A8 A5 7B 03 8240 7A17 25BB C3EC 4834 8C5C 3C70 E760 BDD9 4E590D1E 4C86367A A96AA4DF 4149C1A6 7959406A BDD6501C A4FC9083 3DCAE618 FDE02DB1
1 1 33 6D BD 53 7D C5 2C 9A F5 033D 3904 1420 519F C7C4 1923 FB28 6475 FFFE 8E178A6B 96CB4B23 90CBB639 7B1ED9DA 0631F1E3 1C8D3466 9F555D82 F192D30D 66D85092
1 1 5A 04 F5 18 73 2E 81 11 36 76DE 517B DA10 8A55 F16B A45B E935 896D AAF9 622B3E73 F63C1539 333D9CCE 461A1F21 9B267204 CCE5DC62 962AD344 6976E818 CDBA9122
1 1 AA A2 5E 6B 2D F7 0B E7 82 001C CCD8 8B09 01D0 BCE3 611B 832E 26EB 0671 1EAF5138 DB0B566B 6E2C7A41 4894097C 76ABC5E0 93EB53F3 7FBD6F6F E6EF16AE BEE788AB
2 0 03 AB C3 EC FC F3 5B 2B 3D 1462 8F18 0D7D 9FF9 E24A 86B5 8140 8303 18EE FF0C822B 430F0742 025FC0E6 87113357 B85D6955 7D68D4CC 3FBEFB41 55AFCC9F 792E5F19
0 0 CE 53 9F 9F 9F F1 13 72 8A D439 5A2D F145 0372 59BF 4C90 2430 86A8 F0BB EF1CCEE4 F237D935 4EC220A4 D145C35A 1A1FD83A 3104C5D4 5A98FEB7 1122259C AE111ADE
1 0 09 26 5D 6B 5D C7 FC 4B 4B E2F2 3B95 5D9D C9BB 91BF 7D63 DEAC D9A1 73FA FC9438D3 D60865A9 4CFD6E39 F35D3F54 6D24A547 B409B452 572BC986 B4C68410 156822A9
1 0 D0 75 E4 02 0A AB 51 77 B6 A651 9A9A 4433 D879 1BF9 D86E 491B 9D8D 58AF 01F3F32F 883AE899 5D1D6923 846DF115 1AF8A4C7 A5440519 3A074284 EFFCF82C 28D2D4CF
0 0 CE 6D CE C7 13 AE C7 14 E1 54BF E71D A123 44D5 C88F AA48 E550 251A DD29 6B8B41EE 72577E4C 13F8ED77 B3BE4451 9A428E2E 1C23A212 623AFB59 F086132F 4E032752
0 1 42 85 4A 9D E8 4C 30 D2 27 53A0 D333 C84F 5FDF E08F C524 9C00 8A44 B9CC 8BC455E9 75B708BB 17CA84A3 FDC08531 3D772CA7 1C44BDF2 40D61A4A BB0E8B0A 685CBF1D
1 1 A0 5E 62 77 DB E4 E8 AB 83 2116 1864 E982 A5F0 4FE4 7808 C69C 65EE 5CDE EF7EE1E9 D3B1B45A 0E3AEB34 84BCF3AE 6928ABE5 934EBB76 63EDBAE4 F41AF59A B482B813
2 1 3E A3 5E 6C C8 DC 7C B9 BF 92FB FF49 C21A 54E4 E85D 76A0 1A7F C663 71DA DBA7DC68 225E3BD8 928A11C6 37016EF2 948F9DB0 42AC8F50 A0ED9A24 AE1E6778 C4F5C35B
0 0 2A DF 63 F6 F6 75 96 5D B7 41AF 0E09 F0DC E5F9 53C0 ECBE A5E7 D88D 07F7 7A82930D F17876C6 35DE0477 8A4E5B2C 72E2E826 FBE21113 DDC9B7A0 D436B862 20E776A8
1 1 7B 97 2C 59 AA 9C E3 05 9D AF81 5206 114B 61A1 C252 A1FD 8A5D 2C04 D07F 77E65B76 594EE09C 36E2705B B6DF640A CF2250E2 89FE8BF2 D8A22069 6E683DD3 B43EECB4
1 1 7B 12 0D 60 C1 5A EB 76 DF 9A33 566B F7CC 6CB5 01A0 AFB7 320D 1BDD E80B 8E27167B DEC29498 E96E4DD9 03ED525F F63463E2 B37E8CD2 850A6A76 7D9C90DB DA521682
2 0 C7 6E B4 8D E5 EA A3 8E 57 C9CD 0501 FAC4 DF69 3747 66C6 110A D686 CC0F BC2C759F CFD5A543 DB68AA14 DA7B803F 006CA952 35DD9110 196D6E80 D30EB009 E0DA76B3
1 0 F2 8E 0B B2 B8 38 C0 CB 91 7DC8 8214 1940 A18C 31B8 68F7 DEBD 3951 E94D 7BE41BC1 CE8A4BC7 BA492417 AB2B514A E29C78A6 2FD36759 D3BB1BB9 801D13CA 1F8C2DB8
1 0 DC FF 73 45 D7 3B 61 63 50 48AE C4CE 6E99 3687 668A 4DF2 9E7B 98EF EE31 BBA3D6BF AC45358A 5E16B1FA 1EFE1A4A C6AE7628 ECA791C7 29DA169F 5DAC2BB2 96F63D69
2 1 C6 C6 69 8B D6 C5 25 38 F3 8D13 D992 5F2F 07B9 A119 C777 24AC 9B37 6EBA B274341E 49D8BD17 76416FA5 7E41CCCB 6AAB7436 8847AA4B 80D8D7DC 5D69B713 79FEA634
1 0 8A FD 19 E7 5A 26 51 18 7C 2B2D 293A C95A 9243 7599 0DF6 3FEB 0675 1271 DAC34718 3AC24332 59874858 0F6A6835 931FB417 F1D8932D 103BE8A4 E15334CE 02D78E48
0 0 D4 AE D1 65 46 80 3E 69 19 8E33 1BBE 8088 833C 604B 8535 6270 08A9 1BE3 4A85C5A1 1CEDC6F2 D719DECD E6FF632A 91D7F493 9505FCAC B408D4A5 B6FED8D7 E4E8048E
1 0 71 01 58 4A 6B 4C 6D 3E AC D700 9088 2E84 C026 6049 CE9E 0622 32EA F7C5 76D61302 985EE6EC 04418ED0 D487B32C 5CF30F8C 2B8C3E9A 958ED195 E8BE80C9 C37056FF
1 1 A7 8F F9 07 7B D5 25 E5 D9 77FA 5D61 C68E 8AB4 18E6 1260 D2D7 FAC4 6179 2DD2F7E9 6B7A366D DA8F1F62 ADDFDF1B 92DCDC4D 3ECEA9FE 646063DC 585800B6 31840DEE
0 0 63 E4 68 AB 91 39 CA B0 F2 E631 0461 83E3 1211 A1E1 D1E9 1A03 1B81 A7C1 29D09CDD 4150514C 37E29F0A 53835AA3 1BA243BC BB35E827 BAF088F5 BA4E4AD5 D1A790AE
1 0 5E D7 A2 09 A1 6D B3 0B 56 FFA8 FB86 005F 38B5 0CB5 04E8 1B93 DC79 E4D2 28763FFF 980CFB65 EF1B069B 68E804C1 926469D8 DD467DEA 597406BE EC23EC6F C441F2D5
0 0 90 AB 97 48 8A 0A DE 8C 26 B499 C946 C67D 009E 1936 CEF1 664E 6D34 2C31 CAC1BB8F 1D6FEA8B 9E48A77B 90605008 2ECFB42D 6E5F4E8C 7346CE2B 7027132C FC3B9673
2 0 06 46 4C CB 6D F9 19 05 B2 AD75 06B2 6A53 2753 29B5 98E2 88C0 1326 2DF6 52173B7F BEFD93B6 B09A08A8 5DF9C915 F85F096A CABBB51E BFA43834 F9262354 EFDE9747
2 1 E8 67 BD 02 D7 A3 64 3C CC 0C17 5156 04B1 DF4A 5C23 2E62 2E1C D2CA 7B5C 70B6A0C8 AFD0509E 6F033E4A 345A7951 7AD88EAA ACF280CD F3FAC786 A68D4A52 F9A9A22C
0 1 D9 63 66 EB 47 77 30 7D 2E FFC1 2252 0FFD 3FCD C0C9 1E7B 7F01 68F1 5932 A49E3A80 600A13C2 332DEA70 D1DE8697 892222A8 C4563089 F4C07F78 748314C5 939670E5
1 1 69 36 C7 A9 26 44 B2 2B EC 0B44 B1FF 5078 9118 4B38 FEDD 9625 EACA C431 12605008 2A770DB0 655796AE F866D8DC A3A01909 10145CF5 8354F084 CE43634A 4ED364A3
1 0 4D B0 9F F2 55 F9 79 FD E8 7B1F 9978 81EF EEB8 2902 AB3B E79F 2C75 EE49 A49345A8 28AC7D4B C3A39C1F 3598758B 4A804C0F 2B32D12C 1CD5C50D A56E2430 9104E211
2 0 32 09 E6 B4 C3 B0 BD D9 FE 4509 789C 9FFB BCCD C925 4764 2B4B 81A6 652B DBBC990E E6BFD1CC 14219B4E DDBE4025 069341C0 43ACFF6D E2681A94 09A44ED1 0B4EA1E0
2 0 71 20 71 D8 D5 2C F5 91 B0 BFEC 174D F1B1 4781 2651 3FBD 82E4 7555 A103 863374C7 56D2E6A3 2C684657 6CB2ED06 33DBDC4D 6A807600 8310B21D 0A2E03CF D5AE5B03
1 0 D3 AC B6 2B 8C 6E 41 F9 B2 B575 5714 F657 DA15 CC7C C2B8 18CD 6731 946A E45C4336 AE28B388 A43AC2AC 596BEEFF 277FEC2D F0A22A92 5ADFC588 2EBCF14B D16769FC
1 0 AE 60 65 0C DE C5 0E D2 B8 2410 5329 4C86 2CB8 A930 99AA 954B D4CF 974E 3124DEA3 BE6252E1 A9C0CFD7 AE319619 5DFBE24F 8AC0BFC2 C501F63D 66444995 A19E6467
1 0 12 98 C6 08 83 49 88 62 31 E510 4EBD FE68 32C6 3B49 7E83 F92E 23D9 A68F E8A5AFF5 780D984B 619C5AA7 5F4FEDA6 EBCFFD0D FFB2DD85 4FE9DD36 F02ED9AD 4F4A7659
1 0 D7 3C D0 19 7A ED 0B 0F 9E 255D 0EBD D29E A33B 3A6B 49B9 EA0B B861 E208 5D962471 6446D25B A66F6281 9ED8FC01 CB934D43 C99A55FF 4AFCBECD 7798450B E592AA31
0 0 30 71 D1 4F D6 E6 A8 57 02 CB66 108E FA01 94F7 6EE2 98BA 7634 3B3B D766 1FF3448F B501441B 9AD5E9ED 54C10E21 92B4787B 24F18EF1 1F081A65 C75C1573 8C2C149F
0 0 0E F7 A2 84 B0 E7 2B D0 F1 01AC D7AD C865 06B5 BD5D 1BA2 7AD3 CA4F 98BB 09A16708 48247D4B 304BAB0A B0DE32AE 80466944 67B8CE95 CD3207DD 95260273 238C0823
1 1 8A EC 19 2D 93 8D 92 11 D6 4260 E004 F660 46B8 AA56 6B4A 40EB CC20 8F90 25EB8823 DF42F39B 4F0058D2 342F8103 AFF2D7C0 730E7B76 EC027204 B449A17B BCF16C63
2 1 02 31 4D 23 6A 84 89 DA A0 D4DE 79E9 6659 D52E E601 45B1 E74E E209 838E CA5101E8 D568007E 68FE0D00 6B960593 0152741A 54305865 77383C65 41873081 EFF1A78C
2 1 D9 2F 4B 64 B5 13 3F 8E CD B210 9D57 623A 590F 63FC 7C5B EFA8 E2EF 8B48 54EF0ED2 CBC93214 243048D7 98423F2C 7A17F5E8 51175001 7E4571F2 F508B7C6 01E5FCDE
2 0 F9 47 E8 AE B2 EB 4B F4 80 175A DEB1 EC74 7C37 A26F 7A0F 0A8A FC00 AEDE 9CB83E89 D21A458B 74B19640 9BE2C4A6 0B937C79 1CC4DACC 69CD2707 1C3F54F6 8A74A8AE
2 1 03 C7 F4 75 D1 82 87 44 12 BC9D 5E43 4B1D E964 F8F3 3BE5 866A FFEA 967E DC6504BC 00D5B064 ED787986 15B34852 088D1EA3 5F3F81B2 57A8FEB4 3177FD06 5D0978FE
0 1 08 CB 90 43 75 BA 73 8B 91 EDCD D4A1 7B13 0420 68D7 1FF4 CD74 93F6 AB72 EA2FCE6E F4580878 27942615 4A2BFC2C 91352728 DA516685 2F2D08D6 C638C07B A6070729
1 0 EB 18 4F 0A C9 1A 7D 52 54 BA22 7454 60A4 C7F5 6F0E F2C0 02C5 4C50 9EFC 9429EE63 25C8743D 98FAC397 BDB0FD6C F5914E7E 458B3573 79925E18 EEE35262 3EE550A3
1 1 85 D7 21 C5 BF C9 19 FC 98 5443 1BE4 E8CF F510 9013 D415 8C1B 8401 DEE7 CF905480 CF1123F9 480321EC CC899483 681CE27F 74100014 EAFE75C3 0EA89494 82C355C6
0 1 8C B2 DA 7D 24 2A 15 09 A5 D78B 9391 3958 8D9D C6DD 7E4D E59A EF1B D131 5DB1F19F 5196849C 061F09DC 5E80C26F D55DBAE7 23457476 A56CEC15 670B7E08 199B6621
1 1 8B 27 AE 25 F2 CD C8 0B 9C B85F 81FD FC0E ED65 674B A98B A64C 4357 104E F41CBEAD 3786C172 A2AF12DA AC8C1B2F 8A392908 15BC6CAD B70F1D58 6D6A6FA5 D949538A
2 1 83 A9 81 61 C1 70 DE C0 78 E5AE A40C 71B8 6F5B 0734 73AA 64BC 36EC 9E74 F1042954 C488459A D1A3FFD8 6CA12168 322A78A6 E8915A9A A2ED5BB0 E1163A5C F8E03B80
1 0 41 8F 58 9C 42 AF F6 B0 23 D87C 4AC2 39FC 27E5 08D1 19D8 6653 3959 6CD4 61DDA6B1 C33CEFC1 DE5E52E3 967B449D 91815C71 46DD7A91 CB752D11 09155A4D C1701021
1 0 80 CF 39 9A B4 A4 1E 44 78 ACFB 0C6A 4903 6FB1 76D0 A1C6 66E7 07E1 DF91 61ADEED5 50DE9C6A 99A13D9C D1250D66 897CA4BE A8C496B1 4C0DD6A7 09489B6E 9CB9460D
1 1 BD 18 8D D3 FC 98 DD F8 D8 F8EC E862 4402 8B12 1D76 04F3 6867 9102 6739 8155EDEE C0461D1C 7674B52F C1D3722A 36D08B44 142D321F C978B6E8 FD94741C 61CBFA5D
0 1 A7 B6 55 A5 03 9C 91 DD 4E 7F93 3280 D488 8F58 2F93 60A5 20F0 3D49 FC39 59C7E3BA DDD4AFA6 B37112A6 13D78EC7 2DA461AC 12A5E653 1EEF1265 E77925F5 B3D8AB88
2 1 FE 5D D0 37 AD 40 91 05 01 0154 5FF6 EA8D 0CA3 83C0 7C04 A062 338F D4E2 35F12BD6 E97D97C8 096FEC2D 194804E6 CDAFB86A CE9BE552 07E21AD0 D65ABD42 6ED26F98
0 0 19 8A 28 CC 06 35 5E 54 B2 8304 4B23 4D25 DFF4 D5A7 BB46 8F04 B3CE 30FD EDA3C573 A231864F 22661BED 7CAB3D01 5526178A FEE52581 9762A57C 054EF229 39BBC258
1 1 61 56 1C 6E B3 61 22 AA 73 8C26 825A 43CC 54DF 7BBB 53E2 59F1 EA2D 069A B2FD0785 0911A21C C15448BD 907D8ACB A4A2B431 BE8BC45F E66046F2 17CDB129 77919144
1 0 35 41 C6 A5 4D 16 06 07 41 2B73 0FBF D2A8 A257 D398 33C2 11CA F1F5 52A8 F03AD60E D9F2B95F 0DFDD032 80C0EEAB B64554E6 654C68C5 A288F0AB FD46D5C3 6706B55A
0 1 00 0C DA 7D 2F 34 86 98 15 0819 19D0 A363 7FBF 5AB2 4C7A C98D 83FB C7E4 BEDAA12B 9E84A97A 1021897F 90C65791 851840FF 5CBE9703 73B0B477 52B98EE9 BA459A0B
0 1 DE 5B 49 3A DC 1B 01 90 A1 1668 58D4 6AAD AEC1 CD7B 9E5A FF2B A74E 6364 10EB2E95 1BF2548B F8A04FEC 960CAC1E ADAE4572 75C0FC05 8C3E6A01 FDB60DC7 33A5EB17
0 0 41 9C 59 7A B6 D5 68 A8 F6 B846 0967 D189 6820 55EC DAE8 07D4 077F F7DE F4A4468F F0E3D891 2A8990F9 CA45E311 03270200 0658CD25 52A30D65 41F79E76 F7D88475
1 0 C1 F5 F1 62 64 33 93 5B 15 1F07 62DD 7261 CBE2 54F2 B440 3843 3914 0938 25B2B4C0 87A62D3C B8872DEE E7974BE7 345D29BA 84A252D4 82C14004 0B5E5979 AA052750
2 1 CF 74 9E 49 16 79 AC 2C 5F A9B8 59AB 1F5A 538C 2D62 AB55 5E77 7787 3050 79A2F807 D6E297C8 3599958E 964529FD 18E793FD C75BFDF6 DD976886 736FE99A F873B000
0 0 18 DC 58 BB 54 85 E4 40 7B BBB6 4794 0A47 3DCE A509 062F 77EE F462 BBBF 5C0E34E9 FF18783D 7D6BD663 BFE98A6C 6449793D 27CB198B E2A8CEDC 7260DA81 BDEE6CC4
2 0 E1 18 4B 12 62 A5 15 57 12 302C 6CDF F456 E7E8 6BF7 45B2 F591 52FD E9A9 58E56731 17260E90 5E21B6CC 8A09FA93 E0ECEDAD 222E8519 66FDBC4C 9B7889D3 8C002BB0
1 0 76 FB DF 09 3A FF 00 2D 03 FB0B ADA3 286E 5D81 869D A038 B8F8 D21D B8C1 2D417157 034D6E1F C5837F98 0E41F8B3 FCC90A91 A5388D12 EAD5612C 1DFA91BB 5E4DF050
0 1 E8 0C F8 8F F7 CD 5C 69 36 1E60 EF22 03D3 9CFF B685 F503 9E69 D584 6231 725770F2 FD330073 BD2CE8E2 08E688BF 0C4B3962 09EAD705 62E7DDB1 7833B412 6D8A9F75
0 1 B5 FF B3 AD 04 88 04 4D 67 A015 5F5F 610C E2FB DD1A C6A6 FBFF A236 EDC3 45093417 71FE0A0B 89AFAC08 B2B13C10 D1A493FC 68BEEB96 C1648154 7D3EC355 0DBC2C3A
1 0 2E B7 60 A7 64 91 FA 0C 91 A050 AF59 C358 F9E1 3FF4 3BB6 8124 C2A7 4BA4 1052FAE3 FCDA0DB1 3BAC5889 A7CADF2B 633BB66A 08FDC5DB CAED406D AE548893 379CF0E3
1 1 A3 27 6E 86 03 92 01 12 63 46EB 265E EB53 C81D C042 5F69 0F1D 60D4 D4BF FA1A9A50 9D7C77D4 2789BEFC B3A6F42A F670B9AD 3AD963EE B242126F 73456FD9 F5488B35
2 0 1F 8A F3 B9 26 A9 AC C7 82 A233 6CB4 6784 3D9D 0CFE F4E7 98BA 8AEC D713 78758D74 8D7A96BD 5D15B862 6222840A 368D1847 A442E03E 30BBC819 DD5E3123 56B412ED
2 1 B1 EC 98 53 EC 95 C2 C9 1B F11A 1A62 399D 553C 3C4C 95DB 8151 BB3C 1F9F C775BE18 44A8ADDD 78C517F1 B0854A29 908BC08B 666C391B A15AB95A 00EBBAC7 AA49F5B4
0 0 75 49 62 5F 7F F5 E2 25 56 1BF5 69AD 9D0F F421 56AB 27C3 7A2A 2AE2 D211 DF7FC129 DB4879B5 BC6AF562 0BB8A77C A5A73652 7C2337AB BEE4E33F 3ACF02CF CEFF17A7
2 0 AD 01 7F F4 03 F2 E5 86 91 1241 DF51 05DA 37D1 9198 B727 731A E118 20CF F909296A 2609F65F 4661D20F 5B04B768 0FD1D0BC 7540D16F 578649D5 CF0E0131 8A480660
1 1 C0 A1 44 D0 89 AF E2 1A A1 D052 CE7F 3CB8 A582 E9AE 265A 13CE 1565 A394 03206559 A37657FA 74AD95CB CB740522 B0965150 5770162C 303BF6EF D9A39A73 03173389
2 0 71 20 CD 34 28 5C 93 2E 3E F12C B4A7 D871 3AC5 EEFA 7025 A1BB 273B 7FEE A2D73A33 EB60401D AE401562 A4585DAE F978EB67 45F45CD1 9C499569 89E8463D B8CC1A23
2 0 C1 FF EF 1C 44 8F E5 93 52 19F3 4730 49B5 C76A 80B6 491F 0E85 B1E9 1304 F0BB16B8 1824325D 9E45B7DE 70EDC66D 432A1412 E5943010 0AE4B446 BE4BA4DF 79FCD0AD
0 1 0B 81 F5 F5 A1 19 A6 13 E4 8F72 F3D6 D313 0EA3 B0B0 DC28 C8BE 2D3C EC93 E86776FA 6E570098 2977D37B 9A23D05B A8398877 5ED1B367 566B1915 518F8387 1B1F7307
0 1 9E 22 4F 87 2F 98 8F C0 04 560F 0B3A 3A25 B681 A96F 4C6A CA60 4ECB D6A1 68101A08 FF128BC7 DC9CBD54 A9FE5497 A01352C5 E288DEFC 51521A42 181C772F C8D699D8
1 0 0F 78 FE 37 32 83 B2 5C 26 9AC6 ECEA 4533 CDA8 099C 4A2D 92E3 859C 8976 91DC819D 4CB8969A 850D4CEF 9F1FDCCC 200FFE6F 13E5EA45 D7647E82 D9C1F9D7 F4FB31BD
2 1 B8 A5 B6 87 82 CA 03 E1 A2 3E44 01AC F75F 8C93 DC03 A664 4ACF C494 84E3 0C518CBB E75DA20E 45BE0F39 59DD9C67 A2A59BBC 88CEF62B 266A7250 8377C698 E900B701
2 0 3A D5 F5 CB 1C 8A 24 72 AE 2DE1 60D3 E670 9700 E3A5 3507 CC55 6693 66A6 3D17EFC9 0AAAB9F2 75548E0C 30278B36 B3E62C93 1182AEAF 16667BBD 2F432AED 59ECDB73
0 1 82 27 85 A7 2C C0 93 6E 42 96CC 628C E1F0 1211 4888 C3E4 72E3 4A3B 24EE F3E2D701 857D93EA 1F17F8DC E610B439 7032DD34 5D4FDD4D 1C5860C6 58EEBFA6 1CAD1505
2 1 07 04 5B 8A 7D 43 C5 D6 95 0619 0A4F 7466 366D D2CD 45E4 BF30 45A9 2194 92002EB8 1B212E18 A2184304 497D574D 63920C72 F74A1E91 890916A0 B4E6B3A9 825C8238
2 1 B5 EE AD 77 74 31 16 34 1A ABAA 064D 53A9 65B9 C034 657F 691D 05A7 8F1F 45BB1EBB 9847CF9D 3CC9A858 4C3209C7 AB78B65D DAF6FDB0 7AF3AC89 6823537B B7C96F83
1 0 89 0A B1 C0 B3 63 AF 87 49 90D1 9E8A B8D0 EFDF 797E 78EB 73E5 E54B F464 79B2E36F 4DFB73E8 E2F1A713 F2AA10C0 351370D6 BDE8175D 519F7A7C A9263206 FB600217
2 1 AB 01 0C FB E8 FD 05 E1 12 77A1 7239 71FF 82D1 6D2B 6BE6 952B E547 4BFA B72CF89A 42A0B52E 25D5D931 688FA4F5 2DD2CE27 D154E658 9F45363C 35689E58 5D91F4CD
0 0 2A BF 8C E5 30 7A 14 B0 BE 182F B65D 28A1 4288 BACA 8B9C 120C 42B4 92AD 5188058B 3020ADBA D7413441 636B9506 17B01E0B 2C77270B DCDFA01F 7230DDA7 61755C00
1 1 78 80 90 88 78 7D B4 8A 2C B679 F259 CA4A 50CF C783 EA12 42CD 84EC 2F15 BB35CAAB 6BDC2136 C983A415 8937D5FA 0894745A CC880CEB 7E52C72B 8FE5B3BE 3924B0E8
1 1 F1 10 6B 92 E7 FD 66 25 44 04F9 2AA6 DD3E D3D2 7D99 1A25 B8E7 3887 52EE 88BCA84F BDD479B4 25CA8BF6 E51719B1 9F59CDDE 43F1645D 78BA5BF0 2C995C2C CBAB6ADB
1 0 85 3E BF 7B 32 8C BE 10 EE FE26 2B65 5E6B 15D4 2C71 8D0C D665 496F 86DB 70680DAC 483AF192 3109B2C7 C3C21C93 BCB33565 784507CF 310E32E3 CEB58FAF B27E2707
0 0 69 C1 30 14 E1 0D B2 B6 6E 4176 9F63 9FC7 73EC E207 3296 E488 1A3F 3B2B FA0AA052 395823CB 9088413C 7EABA62E E55A565B EB1C961A 9D481B65 8704A710 E5AACD11
2 0 C3 13 56 25 A9 90 43 42 2D DA4E 41DA D25F C284 1F55 605A 477E 281C FA4C 2EDDACAA BFAC8850 FC441E7C 4F6F5901 F40F6E94 72CD02D0 E43641D2 38A81F11 CFC84140
1 1 6B 28 32 8F AA C2 CE ED 40 FAF0 AE99 C058 4B3A 1F10 CDDC 8751 73DC A6DF B3736B73 57673619 BE1042EB CEAE6833 C2DAD693 C89B4C45 66E80C68 AFDBFFBF 57DFD057
2 0 B2 70 6A AE B5 8E 14 80 8F F95A B7C6 7A2A 3FF2 4A10 84FE 4469 C12C CA84 4BD8A8E0 E49259FF 00F9A7A3 491FE656 C5AF08DB 7F27FAC6 22F8B150 B79CC064 0A8AD999
0 1 3F 51 DF 32 91 1A E8 18 56 D820 BBA8 0A22 6161 968F A73F 972A DE87 40C4 5504F217 E62832ED 05CB3790 2C3587FE F3F63E56 9B2188AB 198560FD F9C322A3 3A08AE65
2 0 88 74 DB CE 95 75 12 36 CD D558 ACD7 7B19 8F3E E3E3 DA5B 2C0B 0FBF D5E2 2257FDF1 4C6F0781 48DEB57B 290C5997 7C08C34B 79498CB1 E4326A0D BDC7FAEA D881E269
2 1 3B 0B FB B6 F3 4A 67 DB 5C E7EF 3C9F CD3A AC14 B78F 0BB2 6EAF F6F2 B6BA 1C6B061B 3C8FC934 6CE13A78 4D241994 9ECF2AA2 742F7C3A 26BBC823 6692F3A1 888EC4F7
2 0 57 C9 90 92 7D 98 91 9B 00 5CA8 28A8 04FC 5E81 71BA 1D93 E317 B8E8 96B4 91C7D963 9DB14459 51974733 DAB10F26 22A6192E 1C5F5932 8FA607C6 3B1EA73C AE799CA9
2 0 47 02 96 97 27 30 BB B3 38 9FEB EE4B 0F7E F867 AE0E C3C3 FB77 FE64 A0A0 AA2670E5 FEB62883 F40B3949 119668B4 8BC4D794 3D193EB2 4EF1D266 F301B600 899B674C
1 0 A9 20 A8 26 3B 59 C6 8F B7 228B 2E10 B235 3088 E273 64BA DA72 CBC1 CF17 BEFF8BE6 C96E6C9C 1191C1C4 5DC8E7DD 3F54D1DB 8909D750 C86737B2 09C7F83F D7A5B70A
