a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
3FC9 C852 4858 3C31 C837 4332 C786 3BCB 460F D69D -105.812500 -105.773142 0.039358
C4B5 C309 C5CA 3DD8 485D C273 C6A1 4224 C8ED 4289 3.267578 3.275738 0.008160
367C BF9F 4848 4337 BCDB 4248 37FA C0A5 C7EA CCA0 -18.500000 -18.498445 0.001555
C404 C894 C724 480D 412C 466A 3AF2 4811 C630 CBCE -15.609375 -15.611160 0.001785
C497 BD47 36F9 C8CF 415C C152 B6F0 C67C C789 51BC 45.875000 45.847631 0.027369
C8B4 34E1 3E16 419C 4489 C738 C328 C35D 48C1 D263 -51.093750 -51.122139 0.028389
44CA 483E 355E C0FA 487A B05F 4662 C852 BF8C 53F0 63.500000 63.472834 0.027166
C83E 3F32 B643 C0A7 4852 3FAC 47E2 467B 484A D4F7 -79.437500 -79.441763 0.004263
C4BD C50F 3C54 40FE C54B C8A8 482D 17E5 C126 54EB 78.687500 78.654973 0.032527
BF3F C7C1 47E2 3810 C1BC C711 46A8 C4B8 C08E 56BD 107.812500 107.782616 0.029884
C8AE C4CD C044 466E C194 461E 484E 4235 4881 475A 7.351562 7.336868 0.014694
C42F C618 471F C802 46C2 3D55 48C0 C149 B848 527D 51.906250 51.902191 0.004059
464C C440 4508 C7D1 C52B 4490 BD4C 4215 4886 D495 -73.312500 -73.318092 0.005592
4024 C51E 455F C505 C84D C79C 47FB 3F34 4198 5339 57.781250 57.752319 0.028931
4412 4469 4435 48AB C709 B94E 40C4 C20E 47D7 D13F -41.968750 -41.958279 0.010471
4893 42D6 C6FC C4C6 48F6 C24E C8B5 C701 C3E6 597A 175.250000 175.229874 0.020126
444C 4806 476F 3C70 BF83 4744 BAC2 B06F C61C 50BB 37.843750 37.853914 0.010164
BEC0 BBBC 3EEC 4199 C7E5 476D 42B8 4018 2AC9 4C6F 17.734375 17.737953 0.003578
469F BFAB 362F 44CF C254 C87E BC59 4323 45DA 4CB7 18.859375 18.863711 0.004336
46C1 C846 C5AE C591 C817 4661 BA44 45C9 4565 D821 -132.125000 -132.124207 0.000793
B554 B304 BDDC C8C4 BE9B 42E6 C87C 4834 C295 D468 -70.500000 -70.481551 0.018449
45B9 44FC B95F BDEE 4825 C47F 48A2 C8FC C385 4F76 29.843750 29.822548 0.021202
3EF9 36CB C232 4838 3923 4779 C22C B982 C1D3 4521 5.128906 5.129906 0.001000
C88C 4802 48C6 485C 45AA C7C9 C8AE 3EBC 48D1 D998 -179.000000 -178.951599 0.048401
482A 3C5A C452 C7BA C4E3 C5D2 C82F 46C0 427C D37A -59.812500 -59.792313 0.020187
43C3 C492 BF6C C65F 45D1 C20C 47EE 4679 4852 C976 -10.921875 -10.919853 0.002022
C45C C493 C5AE C7BA C35D C027 4812 BF67 C07C C852 -8.640625 -8.633209 0.007416
C23A C3F3 C4E2 4621 C8E9 44B6 C59C 48A9 296F 5606 96.375000 96.404556 0.029556
44AB 4812 42A1 48BF C6EF C854 C6EE 44EF 4888 D45E -69.875000 -69.908112 0.033112
48C3 C606 398E 48D7 C43E 41AA 46B4 48BA C8D6 4F42 29.031250 29.026871 0.004379
4161 B7C5 46C7 C5F1 C63C C513 403D C4D2 C8FB 4CAF 18.734375 18.737601 0.003226
4165 C349 43AC 45EE C412 48AA C649 44E4 BD82 D12E -41.437500 -41.443680 0.006180
C02B 3CE6 41AA C741 C5E3 C843 C167 C1A9 C877 45C7 5.777344 5.779579 0.002235
C2FA C45B 4584 C738 C579 4405 4802 3C29 C507 5029 33.281250 33.259277 0.021973
C80C 3F70 C8B8 C48D 3C0A C76B 4861 C1B5 C885 D64B -100.687500 -100.670769 0.016731
3C27 3D61 C6CE 486D C59E C074 C83E C6D9 47A8 C40D -4.050781 -4.047928 0.002853
C38A 48A4 38DB C81C C138 454C 3E75 C810 4405 5816 130.750000 130.774364 0.024364
454B C38A 43C7 C7AA C68A 442A C878 C830 BDAC CD94 -22.312500 -22.294067 0.018433
BF5F 4515 39EA 47D0 4304 4290 48C6 4564 C62B 52A7 53.218750 53.215202 0.003548
C76B C8A8 C7CE 4799 4367 BEDB C200 414D C60C 4E80 26.000000 26.009155 0.009155
48BC C558 37AB 4709 4528 BC3E C872 389C 3D5F 52F4 55.625000 55.625957 0.000957
3F5C C2D8 47B0 3CB0 C27F 4519 C3DB BEAC 37BF D2E3 -55.093750 -55.084419 0.009331
46A4 C589 47AF 306E 43DD C8D8 444A 444B C492 56CB 108.687500 108.709744 0.022244
4689 B022 BED0 44D8 48AB C899 C7A2 C277 C722 528D 52.406250 52.409166 0.002916
C534 4082 3E7E 4884 ABDD 4712 4434 C26A BD78 C73F -7.246094 -7.253360 0.007267
3D12 C82F 476E BD75 C52D C162 BEC3 4799 C665 CAAE -13.359375 -13.360264 0.000889
C48F C865 4508 C51F 3DA0 4406 47AB 452E C207 D017 -32.718750 -32.732635 0.013885
C8FA 4542 C4F4 47AD 446D 4149 4643 460D 455B C8AF -9.367188 -9.371307 0.004120
BCD2 C130 C83B C304 48FB BCBC C85C BE77 4408 54A9 74.562500 74.535652 0.026848
BA68 48EF BF12 C49D 462D 4879 4851 BE60 BC40 54A6 74.375000 74.350372 0.024628
44CB 48B7 C8D8 C714 C7DA 481D C8C4 BE89 425B 5898 147.000000 147.017502 0.017502
C832 35A5 3C60 C78B C869 C76B C002 C0A3 C6A6 5501 80.062500 80.038102 0.024398
BCD5 4878 4521 4451 B2CF C3B9 44B2 3DBE C6CA C961 -10.757812 -10.764435 0.006623
48AE B8F9 4609 48E2 4531 C8B2 C064 41DB 48F5 54FA 79.625000 79.681526 0.056526
482B C29C C7EC 36A7 47A7 C83F C868 45C7 45CA 594E 169.750000 169.856126 0.106126
3EE7 4530 C847 4867 48DC C7BB C653 44D7 C8C8 53FA 63.812500 63.821259 0.008759
C736 BCF3 37AA 46BE C55D 48E0 48E6 3E81 C2AD 50DE 38.937500 38.928055 0.009445
B98F 477C C769 45DD C85B C31F 48D8 C85F C825 D8C0 -152.000000 -151.928753 0.071247
C11B B542 C878 438E B8BD 48E5 46D6 C219 3AF8 D497 -73.437500 -73.446439 0.008939
C69B C7F2 3AB4 47B8 4395 43FA C31A 44B4 B5D4 CDF1 -23.765625 -23.766754 0.001129
4448 C44C C185 C8F0 465B C5F5 C56D 4126 46E0 5229 49.281250 49.234444 0.046806
C68F BC5F 4777 486F 44CA 4642 4018 C31B C893 D3F4 -63.625000 -63.619484 0.005516
48EA C5A3 3FA2 C5B2 C5E8 C418 42AC C6F0 C751 4326 3.574219 3.588425 0.014206
C5DA C17E C7A1 C6CA C702 3D60 C73B 47B7 C60E 5042 34.062500 34.045914 0.016586
4885 482F C224 4831 4818 46E4 C4D4 372C 4106 58C6 152.750000 152.755577 0.005577
46ED C49A 4113 C649 3E6A C8CD BC14 C403 C60B 547E 71.875000 71.872437 0.002563
463C C8B2 C0A9 4626 4498 C7DF 4891 483B 4460 584E 137.750000 137.670029 0.079971
40FD C09D C8F0 C56C 4442 B6CA 483D C166 3C5F D30C -56.375000 -56.380126 0.005126
3B85 486A B848 4056 3853 44CF C51F C0A7 4653 51E0 47.000000 46.980667 0.019333
449B 450A C5CE 41A2 42F9 B841 3C0C 40C4 C8DC 447F 4.496094 4.496220 0.000126
C37C C74D 4616 C4BA C103 48E2 C64D 4855 C4E8 D891 -146.125000 -146.122940 0.002060
334B 443A C0B8 470B C65D 4691 BBBA 42CE 4529 5337 57.718750 57.704590 0.014160
BC11 C855 C1D3 C332 4188 48B0 C682 A773 C7E5 D48E -72.875000 -72.875508 0.000508
45FF 3F86 C0FC 4151 4296 C4F1 C330 32CA 42D1 4DD8 23.375000 23.379321 0.004321
43FB C5CB 3C45 BFC0 409F 4630 43E0 BC1C 47C4 CA55 -12.664062 -12.665447 0.001385
487E 46B7 C4AC C1DF 3F12 C506 BA53 C3C5 B85D C295 -3.291016 -3.299267 0.008251
3C2C C046 C889 4535 C4FF 4596 C07D 4454 4391 4F62 29.531250 29.528595 0.002655
BCCF C454 41B1 C847 476E C62D C8DA 4870 C87F D5EC -94.750000 -94.729286 0.020714
48E3 C805 450F C847 C8A3 474F 4841 B201 433A D651 -101.062500 -101.131707 0.069207
BDD2 46C8 4811 BE5B 485F C0F8 C6A1 C8F1 C3B4 D47B -71.687500 -71.628471 0.059029
3E38 39A1 47AD 477F BFD9 3B35 C5B4 4542 BE23 C827 -8.304688 -8.313357 0.008670
C826 BBE9 C27A 48C5 40D1 4350 4859 C582 48E6 D5E8 -94.500000 -94.496109 0.003891
C3DA C760 4710 C788 C778 C7CE 3C3F 47E5 41E2 50BB 37.843750 37.862976 0.019226
BE1F 3818 4171 4231 C016 4467 B6C9 C289 C826 CB18 -14.187500 -14.187039 0.000461
45E8 4766 C070 C1E7 C5B2 BCD7 34CC 4899 C2FC D49E -73.875000 -73.884087 0.009087
4164 44DC C0FD 48DA BEA3 48E6 4407 C248 C4DF C08B -2.271484 -2.255051 0.016434
C268 483E C8C4 B4F4 C40A 32A5 4871 C663 C2CD D476 -71.375000 -71.388227 0.013227
C49E 422E BB09 C63F C6EB 4379 C2E8 48A4 BA99 CA24 -12.281250 -12.273376 0.007874
C60F 46DD 360A C86E 449C C727 C508 C8C4 C337 3FC4 1.941406 1.919617 0.021790
484A 3415 47EE 3647 48E1 C69F C83A C058 4649 4D1B 20.421875 20.416932 0.004943
425C C175 C7BE 4877 48C4 C1AB C701 48AA C26B 5963 172.375000 172.352779 0.022221
C85A B99C 489B C2B1 4764 C8FD 46FF BFD8 C4F8 4858 8.687500 8.706299 0.018799
BF92 C622 C1D6 407E C79F C7ED C64C C707 BD6E 5403 64.187500 64.263435 0.075935
3C53 C236 C58C 3412 C7D7 4083 39C1 44AF 447A CAE6 -13.796875 -13.802282 0.005407
457F BF46 C8C3 C89A 43F9 3D9E C8FB C8CE C8A8 5A0A 193.250000 193.341862 0.091862
C766 C68C C8D7 C0A6 4422 C8CB 45F6 3FEB C6B4 D09A -36.812500 -36.822330 0.009830
46F9 BD01 4883 452E 4151 C8C5 440A 399C C518 5417 65.437500 65.452209 0.014709
C77C 4448 B589 C8B5 C093 45EA BFA2 3E7B 47B1 5071 35.531250 35.536824 0.005574
C8A0 BFBD C2AC C355 4414 BEFB 4676 4882 4347 D555 -85.312500 -85.312638 0.000138
487F 44B8 C188 C409 C203 48F1 45D5 C589 BA9B 4E3F 24.984375 24.985596 0.001221
3C81 C75F 3F11 C4DD B2A2 C59D C665 41D3 3CED 4C3B 16.921875 16.915085 0.006790
426C C5C8 C8FC 2930 453F C4AF C84A C6AE 4504 5832 134.250000 134.180004 0.069996
C77D C358 4438 40C3 C02D 465A 4449 C0A3 C8FA C515 -5.082031 -5.082241 0.000210
3EC5 C48F 452A BDAE 46AD 4793 4572 C546 482B 4D2E 20.718750 20.713932 0.004818
480B 4465 C68A C87D 4875 4748 4436 C262 C838 560B 96.687500 96.751007 0.063507
443C C300 C62C C5AE 3B70 C44B C84F C520 C78C 55DC 93.750000 93.707764 0.042236
48AC 3DB3 488F 46A6 C7B4 C01A 3E1D 47D1 3ED4 C748 -7.281250 -7.290134 0.008884
C80B 43CC C62F C87D C639 B3CC 433F AE0E BCEF 4EA6 26.593750 26.578521 0.015229
C8E4 C1E0 3E57 3F3D C5AF C733 C58F 486A 47AD 55BA 91.625000 91.581097 0.043903
C59D C6FF 43D3 C8A6 C007 4506 C8A6 28F1 C04D D3D6 -62.687500 -62.720819 0.033319
4379 C6EA 41FD 33DA C6EF C219 445C 474E C0D2 479C 7.609375 7.608320 0.001055
4536 45F0 C59C 3456 45A0 C8A3 487D 4503 446E D465 -70.312500 -70.314573 0.002073
4473 C6C2 AE58 B77F C4A3 B8BB C8BA A503 2A83 CBD1 -15.632812 -15.636775 0.003962
C812 430B 449A C814 BAA6 C782 C790 4625 4020 D668 -102.500000 -102.526489 0.026489
C088 C189 44E7 4348 C7AA C5CC 432E 455C C62C 5406 64.375000 64.345444 0.029556
4641 3C36 4549 4289 C4DB C8B9 C09F 4704 C289 D01B -32.843750 -32.864128 0.020378
C599 412F C6DA BE89 4299 4760 C48E C628 B08D 5139 41.781250 41.771324 0.009926
C746 3C24 B3C4 4104 C8B1 48EC 456D 42ED 47EE 55DC 93.750000 93.732382 0.017618
46B8 C2A2 43B0 46AD 4898 46B8 42F0 C529 C850 48DB 9.710938 9.706345 0.004593
4341 485B 48DB C6E6 4899 40B9 B069 45E8 C27D 484D 8.601562 8.593976 0.007586
374F 47C6 4752 C3EF 463C 46C5 C83F C777 BE9B 4D51 21.265625 21.264996 0.000629
C4CE 3A29 C053 46C1 C77B C3E6 453C C35A 3718 C197 -2.794922 -2.799475 0.004553
3CCC C330 3FF2 BCC6 3D17 C872 46D5 B07E 41C5 5243 50.093750 50.099589 0.005839
C475 3563 46DA C539 C285 C74E 3C71 B3B7 C6BF 4B18 14.187500 14.190282 0.002782
42CF 48E1 C7A1 C774 C420 41C2 46A2 422D C86D D447 -68.437500 -68.417999 0.019501
B584 4695 C790 460F 4743 3FD4 C190 4157 4788 52E4 55.125000 55.118359 0.006641
32F4 B3B0 3A82 C476 C879 C682 C886 48C2 4815 D141 -42.031250 -42.024250 0.007000
453E 48D1 44AA 45FA C81A C68B C889 3B12 C651 D8AB -149.375000 -149.368401 0.006599
3A1D 48FD 4180 477B C569 C489 45C3 C8AF 4423 D638 -99.500000 -99.469004 0.030996
4786 C319 4527 BA78 489E C447 43CA C8EB C542 56B6 107.375000 107.415230 0.040230
C82D BF10 45D9 C526 4578 42AE 45BB 4736 B793 D2F6 -55.687500 -55.658157 0.029343
44EC C886 481B BDA3 C45B 4100 C390 C8C0 417F D360 -59.000000 -58.966614 0.033386
483E 46B4 4805 4580 BC8C 4755 45D3 424B 445B 56C0 108.000000 107.985565 0.014435
4806 4851 C587 478D 3C71 BFFA C474 BBBC C63A 419E 2.808594 2.807137 0.001457
4477 C742 BB0E 3ABC BC53 448C C754 32B3 C517 D088 -36.250000 -36.278516 0.028516
48DF C83A BDD4 C090 40E0 C48F 42D8 BE60 C0EB 534E 58.437500 58.471924 0.034424
C3FA 401C C46D 3D88 3B8E 4741 45B3 C761 473B CC43 -17.046875 -17.058437 0.011562
C5AA C869 B578 C881 472F 48C0 C51F 45B8 39C9 D96C -173.500000 -173.521202 0.021202
44E2 453F C5AF 419C C275 C68E C5B1 C8F7 C5B3 D26B -51.343750 -51.351990 0.008240
44E5 C718 3EA3 C5B4 3DC6 4063 C81B 4813 4080 D426 -66.375000 -66.339554 0.035446
C636 C5A4 4218 4704 C46E C5D4 C678 C7DC C5D2 CD13 -20.296875 -20.281433 0.015442
43F8 4891 45FD 45BE 4507 C8AE C660 C15C 3CF2 D75C -117.750000 -117.772827 0.022827
3E6B C02F 3F0D 48C6 C64D C8CE C6D7 48BC 4850 560F 96.937500 96.956718 0.019218
B57F B52B C5B8 3CB4 C71D 48FE 2D68 C58C 481B 36C6 0.423340 0.424468 0.001128
4314 47A1 45E0 C74D C4F0 C586 4799 C791 4495 519B 44.843750 44.847031 0.003281
C64B C5D2 C830 C17C 48B8 B2F0 C523 42F8 C513 CF6F -29.734375 -29.737076 0.002701
4757 48A3 472C 4148 C1CE B7F4 C6BE 398E 3E28 D46F -70.937500 -70.893883 0.043617
C165 C70E 4071 C091 3991 48A7 C830 C5E0 C804 D50C -80.750000 -80.734242 0.015758
BE49 415F C87F 3EEE BE1C 4161 4176 BE3A C19E CD1C -20.437500 -20.435688 0.001812
42AB C1AF C11F C23D 42B0 C864 C8D2 C6A9 C3C0 54DB 77.687500 77.686775 0.000725
451D C8C8 C289 4831 48B9 487D 4564 AF90 C7F8 D402 -64.125000 -64.115425 0.009575
C533 4622 4770 42F2 48C4 C4DA 3E0D C6A7 C812 D635 -99.312500 -99.300034 0.012466
411E C519 4848 C2FE 466F 44C6 4054 46AD 4510 C79D -7.613281 -7.619263 0.005981
C373 BB98 4824 C636 B50E 4464 C71B 4869 44EB D6FB -111.687500 -111.697597 0.010097
4771 C279 45D0 4814 C7E0 C625 C091 433C 4646 CC0E -16.218750 -16.210350 0.008400
48F0 3A70 488F 45F2 3E91 3E65 45C0 C2A0 C88D 5124 41.125000 41.125633 0.000633
C7B8 47D1 484B 4238 3B59 45D8 BF19 48DC 41DC 5311 56.531250 56.501701 0.029549
C8D8 4568 48F0 44E6 3906 432E C6E2 4122 BD59 D16D -43.406250 -43.408783 0.002533
44D6 C515 C8A6 45C7 4197 467C C5FD BF44 C851 4C46 17.093750 17.107758 0.014008
C843 453A BF93 41DB 4283 C106 C1EE 48EA 4831 3F89 1.883789 1.892277 0.008488
C545 C7EA C250 C5A8 C50C C8D7 C865 4418 47C1 5738 115.500000 115.539429 0.039429
48F6 45BD 3A2D B9FA C8C5 481E C547 C3E1 C897 D336 -57.687500 -57.704830 0.017330
3D3B C82B 45E6 A33F 4758 C183 C67B 4609 C739 CA7A -12.953125 -12.957224 0.004099
3F07 4000 451D C6C1 46D8 BDAD 463F 48EE C764 D01C -32.875000 -32.856430 0.018570
A568 483E 47A2 47E2 BCED 45BD C2B6 429F 3578 5232 49.562500 49.538289 0.024211
BD90 48F6 4864 C1D1 C78C B905 47C0 39B3 C814 53C4 62.125000 62.096105 0.028895
C481 C820 C712 4371 470E C3A9 C816 BFBC 40C2 529A 52.812500 52.786781 0.025719
4632 C7F0 C1D3 47AC C890 27D1 B2BD B452 42C7 D2DB -54.843750 -54.844259 0.000509
C557 B347 C5C6 C70E 4537 BE02 BE48 45CA C079 D3B0 -61.500000 -61.515135 0.015135
3DA7 4642 C69C C5B7 4553 C84B 41CB BE23 C0AA D35D -58.906250 -58.913994 0.007744
C068 3D58 4760 C7BD C88B C4AC C063 C7F9 4001 53A9 61.281250 61.296707 0.015457
B0E9 485B 48C3 44E8 C02F C556 C724 C715 4677 D873 -142.375000 -142.444716 0.069716
4519 4812 C189 C347 48A7 43BC 438D C583 4657 55EE 94.875000 94.859913 0.015087
C65F C59D C853 C5D3 3DCC C842 452C 4151 C691 CF0D -28.203125 -28.209511 0.006386
4483 C619 47DF 44B3 C4B9 4336 C4F4 C40D 42A1 D621 -98.062500 -97.999771 0.062729
C8BF 3B98 C5A1 4085 35DF 4727 366A 4820 44F4 4E29 24.640625 24.645725 0.005100
460C 41A6 C61D C141 C724 4045 362C 44EA 4469 D200 -48.000000 -48.006428 0.006428
449B 2CC9 C41E 487A C3B3 4333 C869 4592 48D7 54E6 78.375000 78.406152 0.031152
449D C57A 485C C806 C65F C2F5 C460 46A7 440B D61F -97.937500 -97.973480 0.035980
4045 4489 3C72 302C C25C BDF2 C2E6 48BD 4853 C77A -7.476562 -7.477924 0.001362
442D C678 418F 487F C63A C81E C40C 44FC BD77 536F 59.468750 59.472107 0.003357
C3CA C88D C7FA 39D0 C1FB C890 C818 44AB C6A6 58E6 156.750000 156.748558 0.001442
C3EA 3F31 44CC 46A5 44D7 3C2B C5AC C60A C436 D58D -88.812500 -88.823018 0.010518
42E1 4815 45EA 489D 42C6 47F4 4850 4574 3814 5994 178.500000 178.410423 0.089577
470F 469C 484D C517 4829 C7A8 C7E4 C828 BA2A CC8C -18.187500 -18.206207 0.018707
C8F7 4872 446B BD3A C18E BB8D BDE8 C716 B2B6 4D6E 21.718750 21.712410 0.006340
BEF4 C900 375A 4823 4778 48BF 48FD 4258 B819 D4DA -77.625000 -77.590603 0.034397
4656 4068 3E5D 447D C18B C8F8 4434 BC84 445E D02F -33.468750 -33.466751 0.001999
C822 4375 3EF7 C0B6 C818 427C B015 4689 C338 538F 60.468750 60.538505 0.069755
38DF C81E 414B C51D 4473 C8FD 4894 3C2D C10B 5654 101.250000 101.232229 0.017771
4173 BE06 C1E8 464D 4845 4461 C4E1 C510 439A 41F4 2.976562 2.982689 0.006126
C8FD 48AD 4531 C5AE C2AA 3E5E C874 C0F9 35C9 4C17 16.359375 16.375183 0.015808
BC74 3D32 C89E 482F C8F4 3C50 3513 47E4 C823 5434 67.250000 67.249065 0.000935
4630 3F54 C40E 42B5 C399 4801 4219 C5B8 46A0 D038 -33.750000 -33.749649 0.000351
476F 48E8 449B 48B3 C808 481B C882 C8C7 3C6E D6D9 -109.562500 -109.576416 0.013916
4870 C389 C558 4780 24C6 C808 485E C542 4101 D2A2 -53.062500 -53.064373 0.001873
46AB 4198 4865 489E AAA9 3CD1 413F 4859 48E0 5742 116.125000 116.120670 0.004330
C417 3FD6 C0B9 41AB 45E5 C6B9 46D9 43B2 4897 D02B -33.343750 -33.362968 0.019218
C4AC 415E C7C3 BDCD 4809 C754 45D0 C702 42ED D58D -88.812500 -88.858604 0.046104
BE92 C5C1 C803 3B12 C3FE 4673 BAEA C347 45C4 CD44 -21.062500 -21.060179 0.002321
BAF9 C4BC C13F C871 3889 C842 C6D1 4617 4728 4964 10.781250 10.763130 0.018120
C81E C7D0 C6A7 C8A4 C75C 411E C8F2 BF63 43FF 57F9 127.562500 127.544220 0.018280
C6F4 488B BB06 4873 34D7 C4F0 43D6 C498 46EC D546 -84.375000 -84.360092 0.014908
C8F2 C081 C4E8 46CF C026 C859 C4C2 C506 C77F 4D6F 21.734375 21.741135 0.006760
3FEA 4593 445B 40F2 4313 C8BA 4835 C3B7 B6C4 CCC1 -19.015625 -19.009304 0.006321
C668 48C9 3D37 C0E8 3CD3 C673 C6EE C5D1 45B6 D351 -58.531250 -58.502327 0.028923
C6D9 3F2E 4418 48D9 38B9 46D8 42D0 C638 C85C D1DA -46.812500 -46.825533 0.013033
C615 C6DA C815 461D C84F C42F C68D C4E8 C062 5666 102.375000 102.370453 0.004547
45B4 C28C 3AED C7E5 C732 39B9 4670 BD60 B920 CEF7 -27.859375 -27.836620 0.022755
C7F6 C844 4840 442A C4B0 C558 3DAA 41BD C2DF 5677 103.437500 103.453629 0.016129
C8D3 4075 BB0D C6CE C8CE 3230 C89E C87F 4437 5936 166.750000 166.688923 0.061077
43DA 4100 C033 3C32 C82E C4F5 4635 3487 C4A5 D3D4 -62.625000 -62.589753 0.035247
309B 468D 4863 407F C78E 483D 4500 483E BDC0 573F 115.937500 115.943789 0.006289
C0D5 C577 C80F BCBE C8C0 44D5 C3D7 C814 C6AB 4FD7 31.359375 31.366241 0.006866
BD34 C54C 438A C05B 4556 3B0B BF1A 3B88 C812 CF1E -28.468750 -28.487251 0.018501
BBAE 4898 C770 BD1D 48DD 3993 C6C4 C4A2 429F 5314 56.625000 56.616623 0.008377
A712 BCE1 B7DF C711 BC28 C6FA C69E 45A9 47F9 CD0F -20.234375 -20.230830 0.003545
C796 44BA C646 4553 4521 3A94 C8EB 4204 C403 50D6 38.687500 38.686600 0.000900
C47B 3D6B BF8B 4044 3E62 485F C8A5 3DDE 3CEB 4EA4 26.562500 26.566399 0.003899
C305 C822 470E C4C5 4358 C86D C82B 476D 41B0 CFC6 -31.093750 -31.104904 0.011154
462D C888 C68B C3ED 4059 B8E6 BE1B C543 C8E5 5101 40.031250 40.023624 0.007626
40A8 4243 481E C62C C594 482D C4E7 48FA 43DD D54B -84.687500 -84.704544 0.017044
43ED 485F B797 C52F 480C C8EE 4636 BF4A 39F6 D1DC -46.875000 -46.873110 0.001890
C526 4766 4045 3EBE 4676 C711 4708 C878 4868 D4CD -76.812500 -76.786102 0.026398
42E6 420F C8FE C4AC C70B 41F2 C7A6 470A 2CB9 4F11 28.265625 28.265358 0.000267
455A 4685 3F43 C6D5 BD54 C0EF 4501 C535 C7D6 4ACE 13.609375 13.612095 0.002720
4753 C87A 45BE C2C5 46CB 4865 4238 426F 44DD CC46 -17.093750 -17.106594 0.012844
C54A 488E C8DB 447A C361 C69D C603 B8CD C0F2 4A41 12.507812 12.491283 0.016529
C58F C8A8 4526 4812 C819 B915 46B9 C52E 42C7 51E9 47.281250 47.304169 0.022919
C7FC 3043 46ED 40B0 36F8 C7F9 C61F C729 C43D D43F -67.937500 -67.952611 0.015111
C21C C630 47D9 3EB0 C8A9 C280 C536 C8F7 4603 C1DC -2.929688 -2.903107 0.026581
C652 4841 45B8 449A 44CD 3780 4387 BFA9 C816 CD72 -21.781250 -21.814949 0.033699
4068 45F3 BE69 BF0E C323 4364 45F7 BBB7 4519 49AE 11.359375 11.362248 0.002873
C44D C3DC 4853 BE7C C4CC 481C BAE4 43CA 48AE CC05 -16.078125 -16.069977 0.008148
C81A 4843 BC6B C177 4425 453A 47DE 3D59 C816 C8FA -9.953125 -9.963964 0.010839
C5E4 C7B3 46CC BE46 47FD C737 4652 BB4D C6D7 51C1 46.031250 46.042502 0.011252
487E BAA7 C68A 3FCC 4514 C7BA 4455 45B2 482E 5166 43.187500 43.182110 0.005390
40C7 47B1 47BF 4524 472E B9EC 47A2 C414 3C65 5257 50.718750 50.715477 0.003273
C707 B9F2 46DD C864 C500 48CB 432B 4200 C5DB 4D1A 20.406250 20.411469 0.005219
C542 4698 C8FD 46FA 42F0 4169 C7E3 C874 4088 4C9B 18.421875 18.411530 0.010345
4898 4036 C761 C802 366A 41BE 3F8B 428F BBBB CFDC -31.437500 -31.438564 0.001064
C1DC 4649 BDD9 4598 405A C1CA 47AB 458C 443B B827 -0.519043 -0.518551 0.000492
C442 C8EE 46DF B22B 3A13 4836 BA3F 48BE AE0D D5D9 -93.562500 -93.554619 0.007881
C55B 448C C7E8 C10C 45EA C81B C662 C4A6 C04F C877 -8.929688 -8.966827 0.037140
C6EC C882 4255 C32C 430C C82D C666 486C 4454 4283 3.255859 3.263199 0.007339
4825 45E5 42E2 C559 450F 420E 4833 C0D5 BE12 5641 100.062500 100.080650 0.018150
C58D C5BB C8A7 4464 C8A5 4209 46F4 485B 482F 4C0D 16.203125 16.186409 0.016716
C89C C66C C51F 32A8 4816 45F0 B8CC 4679 357B D6CB -108.687500 -108.704807 0.017307
B4A8 4285 403B C355 C590 41EB 4412 C4FA 399A 50DA 38.812500 38.818386 0.005886
3ED4 480A 4661 48F6 C61C 2510 C85E C853 C5D2 D8ED -157.625000 -157.613934 0.011066
4283 45DE C320 BF4C C8F1 47A5 4406 C6A9 B9E9 48E1 9.757812 9.752167 0.005646
482A C6C7 C641 40CA 47C5 4416 4804 393F 42FB C814 -8.156250 -8.152384 0.003866
C7D1 3B95 C743 C848 C74A BD88 C885 BBD4 C3A1 57DE 125.875000 125.866924 0.008076
C7E9 4477 4262 46DE 4818 415D C847 C03A C219 D61A -97.625000 -97.653908 0.028908
C671 C684 48C8 4877 4886 BC52 C846 BA84 C80F D8A3 -148.375000 -148.356705 0.018295
C608 C44C 44E1 C897 42BF B91B BD50 C595 C3DC 4DCF 23.234375 23.230324 0.004051
460A C192 AD19 C535 429F C78F C010 C5A8 482C 54F0 79.000000 79.002275 0.002275
445C 421E C83A 3F48 C5E3 482F C5C1 3F88 C318 520F 48.468750 48.448334 0.020416
BEAF 3CD9 C764 4659 4591 488F 45D2 4842 4829 4D47 21.109375 21.107174 0.002201
C893 C5E8 3C14 400C 47DC 467E B969 C4DD 435F D751 -117.062500 -117.089960 0.027460
44F2 C788 3DCF C756 BD72 C678 3BB3 C78D C759 55B7 91.437500 91.427535 0.009965
C36F 41F2 4836 47E3 C3C7 3AE9 4644 45A9 C693 56BE 107.875000 107.855246 0.019754
4542 C08D 46D7 3884 C87D 444B C8F9 45EF C88C D816 -130.750000 -130.734161 0.015839
43CC 4575 C3FD 452D 4891 C1E1 4856 C846 BE63 D39E -60.937500 -60.907112 0.030388
C1B9 BF10 C8CD C79C 45AC C8F0 4784 C853 47F7 419E 2.808594 2.818756 0.010162
2597 BEAC BF06 C7AD 4830 C251 3CB1 C657 C723 519D 44.906250 44.917828 0.011578
C118 C06F 48B0 45A0 C50B 456C BF0C 4443 C797 3987 0.690918 0.690826 0.000092
