a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
EC32 31A5 3CDE FD4C D59D 0F7C B4E7 42CB FF50B4BA F30957E6 -207.416040 -207.416040 0.000000
3707 165B 2C15 099A F8D8 F262 B905 201B 00CA3FD0 F30B5735 -207.291209 -207.291209 0.000000
2ECA 472C F6FD BD5B D69E FA14 0213 D66F FFE33925 016CF87D 22.810666 22.810666 0.000000
11E2 2271 EBF7 3593 D57C 0121 EA16 C36A 00C38038 F2FB4A59 -208.294349 -208.294349 0.000000
1681 CA11 C8F5 C255 18A7 3920 2800 CA95 007DECFC FAE433BC -81.737370 -81.737370 0.000000
1A8A FFE4 EC4D E138 E3F6 26E9 F061 4AFB FF1CE68F F4603EC4 -185.984676 -185.984676 0.000000
B6E0 C118 14A8 F42E ED93 3C5A DE85 37A0 0138D7F9 F262A711 -217.834212 -217.834212 0.000000
29A0 CAF3 0E2A D08A 27BB E43F 1327 1AFF FFE2AFAE 0826D937 130.428031 130.428031 0.000000
C88D CB60 D79C 3F18 2327 3D88 DF0D B357 003B6476 DE463405 -539.612300 -539.612300 0.000000
254B 3C67 2FB3 343F BE4E 4D2A C762 F613 FF365DAD FB461AA0 -75.618500 -75.618500 0.000000
B5AD F387 36B4 0288 3DEE 47F9 E166 35B3 00A6FB27 E528571C -429.478733 -429.478733 0.000000
4D21 110F 4E99 105E F0E3 BB59 E142 108F FFBAB874 EE38B0E2 -284.456816 -284.456816 0.000000
4857 E857 3E42 3B28 0A18 D64C 4508 2E09 FF06A976 21288BEA 530.534159 530.534159 0.000000
0836 FDE5 24AD D826 F786 DC3F 3364 0A75 00AB9C6B 066D59FC 102.834469 102.834469 0.000000
4E48 081A BCC7 2101 43A1 4E42 2345 C691 00505C45 06CE0075 108.875112 108.875112 0.000000
C6A9 EF25 396D CAA0 14E4 00D9 D9B4 DB30 0078B629 FAD232AE -82.862627 -82.862627 0.000000
BC1B E260 C7E7 BABC DD81 0D23 F0E3 34F8 FEECD9C7 FB88AD77 -71.457650 -71.457650 0.000000
22DB E777 BCD0 C7B4 B202 4166 0F8B F7AA FF09A907 EBE7A39F -321.522553 -321.522553 0.000000
CF26 3EE0 CA43 D02C 0AC8 CA20 40A9 D124 FED996DA EABDFCF5 -340.125743 -340.125743 0.000000
C53E D177 196B B5A1 23DA 0B34 FFB9 3D03 FFB95AAE E3B4E5DC -452.693882 -452.693882 0.000000
D3A9 C2D4 0585 479B 1DF8 2C5C 4E88 1BDE 008F9DE9 FA4228E3 -91.865018 -91.865018 0.000000
3FF0 C933 3C91 C2E9 1DE3 B4E3 CE7F B072 010FCC23 1FE0A7DD 510.040982 510.040982 0.000000
E844 D59A 2F14 B819 CF20 FC2D B964 25FC FFF1D9C6 ED74AFC4 -296.707088 -296.707088 0.000000
B883 0A31 12E1 2FEB EC21 F366 3C34 CCC9 FF82CEEA FF69638A -9.413198 -9.413198 0.000000
DC1B F89E 0F8F 42A2 1798 1227 D27B C212 009E07C1 E9E65BF4 -353.602551 -353.602551 0.000000
C363 27DC E986 FA75 21E9 F05B C7D4 B908 FF30E6C7 FB31D7B6 -76.884836 -76.884836 0.000000
CBAC F2A1 4A39 E693 FC7C 4ACD B170 E3CA 00632101 E939182C -364.431599 -364.431599 0.000000
C12B D7A7 B213 CC61 1E61 B132 FA3C DC8E 002E5E3F 0E0C336A 224.762552 224.762552 0.000000
B22F 05DA 2314 CAB6 F431 488D 29DF 14C1 00240159 06CE3F0C 108.890392 108.890392 0.000000
F5CE FFBA B204 F4B5 D4B2 B072 FAB6 E85A 003E12D9 04B4DB63 75.303561 75.303561 0.000000
B720 C0FC 4966 E852 4B04 4803 3085 BB2D FFD9A3EC ED0C01C8 -303.249565 -303.249565 0.000000
4390 4A6F 401C DBB8 0538 13C5 3CE4 40C7 0054D75B 0D86683E 216.400450 216.400450 0.000000
B7A8 21A1 BE7E 32AF 2708 C574 F60B E2CA FF3C98EA E947CF9E -363.511812 -363.511812 0.000000
4F0F D695 109D F103 B3A4 C9E2 D09D 20C3 FFCF57F8 EBFD9CB0 -320.149246 -320.149246 0.000000
CA40 33F6 17D1 D343 FC4F DA78 3CF5 20DD FFC43D7F F8DA066B -114.373433 -114.373433 0.000000
C0C5 047E 065C C4DC E52E 3417 BF68 308C 00AE5401 FB665169 -73.605124 -73.605124 0.000000
0BF8 3574 09D7 1FB6 FB0E 3EAB CE77 3BD8 FFCDE460 122AC8ED 290.674054 290.674054 0.000000
2C63 EB79 1533 1EF1 FEBD 4E23 1E95 20E3 0006FC9C 000CEBA0 0.807526 0.807526 0.000000
4E8C D9D1 130D 3845 3A91 26E6 095D 054F 0090234E 0E982764 233.509617 233.509617 0.000000
EE23 007B B32E DB9C CC92 3A84 DD11 C237 FECDB4BD 15C488B1 348.283372 348.283372 0.000000
4D8A 4331 BDAB 1105 E157 C019 DB9F 4959 00361167 F4747308 -184.721916 -184.721916 0.000000
C895 E78A B205 BD6A EBA8 DD3D 3516 2E60 00CA7D7C EC489D54 -315.461590 -315.461590 0.000000
D7DD D048 F416 C200 F64F B30D 2A14 F04C FFE17A0C 1196A69F 281.415679 281.415679 0.000000
0233 3D14 1776 BA47 D777 ED07 FB27 40C2 FFB8FFD7 E8C438E0 -371.736115 -371.736115 0.000000
3476 FFD7 1B7C 0B57 D937 221F 2990 D8E9 FFA1CDDD FA64AE2F -89.707475 -89.707475 0.000000
3B27 4256 20AA 4367 4399 4583 38C8 4F24 FECBBF70 3C82670D 968.150159 968.150159 0.000000
BF49 FE30 091E E897 EF30 4269 EA27 42CB 00B0117F FD94E52E -38.694048 -38.694048 0.000000
0446 0032 D88F 3D3A FAFD B08D 324F BB48 FF5A37DD E705A106 -399.648188 -399.648188 0.000000
E290 D9BA 0E8B 21E0 DA54 D1D4 C115 1456 FF12A034 096C9D23 150.788363 150.788363 0.000000
4D39 2FA3 CC15 1562 4EEC EED9 37D1 1D3F FF8FED62 0B4CE45C 180.805752 180.805752 0.000000
BD32 BA95 377E 3B55 4C82 E457 B1DC F0CC 0122C9EC E03597F7 -508.650399 -508.650399 0.000000
0804 23B3 32CF BFB0 44E7 4AE3 F96C DB5B 003BB7DA 14BBE313 331.742938 331.742938 0.000000
B6DA 007F 38D4 4E83 D6C8 C96F 3BCF 26FC FF100329 23F791EA 575.473124 575.473124 0.000000
40C7 D0C6 4980 C25A 48AD E310 24CB C400 0123159F 31E0A2FA 798.039789 798.039789 0.000000
E1C4 13E6 2C54 285E 05D3 EC65 28B8 06BB 00E74328 06CDBA7C 108.858028 108.858028 0.000000
B729 1ADC FC8B 19AD 1BF7 F6F1 23A8 0481 FEEAF4FA F5FB120A -160.308096 -160.308096 0.000000
D903 34D9 DE33 2FCA 2248 4DF0 B8E0 E932 00AA0A7C 10AA8DD8 266.659630 266.659630 0.000000
D071 2E56 C95B E3D4 09B3 1789 4C52 CC97 FF2C2E5A F6FF4195 -144.046489 -144.046489 0.000000
0897 DAB5 B81B ED46 0D50 3E54 1017 D1D4 FED51FB0 F50EF1A9 -175.066001 -175.066001 0.000000
D692 2B62 D027 152F 3144 C1CD B421 B4B2 FF6E08A3 F4DDA09A -178.148291 -178.148291 0.000000
E0FE EEF8 294B 3227 E1F8 E5FF 15D1 1CF6 01142165 0FA38932 250.220995 250.220995 0.000000
39F9 D007 2F6B 4DE8 08FE 26FB 0751 E7FC 009625E9 F55D6A0F -170.161607 -170.161607 0.000000
3577 1424 4031 1663 E847 3860 255F BB07 0054D458 0326C2BD 50.422544 50.422544 0.000000
207F 33D5 3056 4B8D 2EDD BE46 C2DF 01F5 FF94375D ED417B19 -299.907447 -299.907447 0.000000
D590 FE34 FACE 39B9 F6EF 4797 D16E 1E19 FFA8D179 0864332A 134.262491 134.262491 0.000000
E86C 1573 453C 3221 0268 E511 37E0 FE74 FFD34A24 0C27C71B 194.486110 194.486110 0.000000
C013 2CF8 19E4 04E0 DB07 C292 B488 47C7 001C9596 F849A7CB -123.396535 -123.396535 0.000000
26AE FAE8 E501 E9A0 4A61 C5AB F1EB E74C 0075D4EA 1080CE3B 264.050349 264.050349 0.000000
3865 DACB CE97 EFF2 0062 B796 2821 B5C3 FF897625 070E758E 112.903700 112.903700 0.000000
F8D2 0E8D FA7B 3D2D B906 FE61 FF7F 3466 FF2AD935 0D992581 217.571656 217.571656 0.000000
B6D9 FC92 2870 BE11 E6B9 274B E055 2354 00DA4013 F972B36E -104.831194 -104.831194 0.000000
B50D 047E 404E F11E F60B F2AC 1B53 048E 004D3974 0994E999 153.307031 153.307031 0.000000
F477 3A79 B98D CFA7 4BC6 FF1A C87B 1074 0113F160 09A1301F 154.074248 154.074248 0.000000
4811 F82F B13E 31D8 2ED1 C06B D6AC 018C 00A1F1B7 1CC4D505 460.302007 460.302007 0.000000
1CE9 399A 436B 0F1B 0361 F9CE B642 3084 FED6AFF7 ED44D0AE -299.699053 -299.699053 0.000000
0ACF 1BBE DFFD 0A28 3F48 FA2C D116 CBF3 FF5F134E 053687E4 83.408176 83.408176 0.000000
C30D FA4D 485D D9DF 1DA7 BCC9 B473 2CC1 FF2AFEE3 DD9542B9 -550.671210 -550.671210 0.000000
F6F4 40EA DDB8 448D DFDF F2C1 2C9E 4FDD 007C1A32 0DAC1171 218.754258 218.754258 0.000000
D7A0 04C5 C377 1794 DFEC E84C 4978 2DC2 FF0A625B F67FED47 -152.004571 -152.004571 0.000000
FE61 1BD2 B522 C328 47AA 221C C148 CD55 FEED012D 20902B67 521.010596 521.010596 0.000000
035B 3645 3084 11B4 0D06 1D5B EFA9 D0E9 0064B4DF 006F2380 6.946167 6.946167 0.000000
BE57 C1FC F1DB 0D85 1EF6 2AD7 0243 0A99 00846E31 EEA2133D -277.870303 -277.870303 0.000000
F9D2 3A55 BDF2 B49E 365C F99C B121 E8C3 FF0EF818 177BD6E8 375.739967 375.739967 0.000000
1D32 4AE4 4A22 28EC FD66 BA84 DE34 4720 00300A1F ED257803 -301.658200 -301.658200 0.000000
2F12 DCEC 05E5 4AFD B062 EC0F 02A6 E627 0010D701 ECA614C2 -309.619932 -309.619932 0.000000
1B01 0050 2E45 E8E7 CB7A B175 4B82 0F38 FF8974A4 062CC440 98.797913 98.797913 0.000000
2E38 29D2 2B51 333D CF5C BCA9 B78A B6D6 0128EA14 D279157E -728.432253 -728.432253 0.000000
4DAA EED0 CC14 BCE5 D801 C571 CE9D DCEB 00AE6EBD 0BB118B2 187.068529 187.068529 0.000000
CDA5 E770 02FF 2DB7 0F2D 277A 3DB3 4D34 FF79F6FD 073652D7 115.395225 115.395225 0.000000
D01A F7D8 4152 F4A5 0BD4 D50D EB84 C998 0005B431 FC5D38F1 -58.173598 -58.173598 0.000000
D232 199A 25B4 D2B6 0419 F3A9 3774 FD90 011C641B 07BDED97 123.870505 123.870505 0.000000
DA41 C9E5 3520 CD1F B691 0F5C EE4C CDF4 0091A471 0E6C4C9A 230.768702 230.768702 0.000000
3438 42D9 EECA 48A7 BE1A 35B2 BD7D E21F 009307F7 FD254264 -45.671291 -45.671291 0.000000
3E3B DAA5 1466 CE8F C527 FF64 034D 36FF FEEAEA71 E657CF01 -410.511962 -410.511962 0.000000
E1B0 46E2 D3D6 FF2D 082B CEAE 2B01 3446 FFCAF24B E995149B -358.682469 -358.682469 0.000000
FD9A F620 31CB 41D5 B780 143E EA73 D0C7 FF9CC86C EF2CEFF0 -269.191422 -269.191422 0.000000
018C E34E C65A 4CC5 2034 2375 04DB 42D0 00BF0311 0FE8A135 254.539357 254.539357 0.000000
39F5 1952 DCA7 2B2E D477 0D3E 29D7 1787 00065C73 F5AB73B5 -165.284251 -165.284251 0.000000
ED3F 2DF0 B8D5 2F2D DA66 0094 C7F1 4E48 FF0C4AD0 1FEA94D7 510.661338 510.661338 0.000000
D37C E2DE F0F8 250E 27A4 EFD4 ED51 BE03 0081E713 F30011FD -207.995608 -207.995608 0.000000
E781 C96C 36BC D10D 47A9 16D0 0A51 0301 002D9104 F61CBD76 -158.203745 -158.203745 0.000000
D583 EC7F 18B9 0C8A EC08 DFD7 E7A3 E21A FFCADFF0 01BD5680 27.833618 27.833618 0.000000
3844 499E BA0D ED19 F095 E864 359D EDAB FF49C05A E7D08152 -386.968428 -386.968428 0.000000
DDFF C4C8 055B FF59 E890 3F36 D806 1B69 FF172777 F2ACDFBA -213.195379 -213.195379 0.000000
1049 B009 F525 DF5C 368E B8CD E2CE 0711 01352893 1B414D28 436.081337 436.081337 0.000000
4504 23EB C5F4 F818 B8C1 4959 F0DD B507 FFF77556 FCCC4159 -51.234046 -51.234046 0.000000
4B96 4EB6 CD3E 17E5 C2F0 1E96 2282 E8A6 FEE8ACBC ED4323FA -299.803717 -299.803717 0.000000
D39E D664 4163 26B9 B1E7 ECF2 C40C D443 FFA58E6D FA5ACD96 -90.324808 -90.324808 0.000000
B809 3BF4 1D53 4C5B 10C0 C31A 4150 0581 FF29047A F5500BCD -170.997119 -170.997119 0.000000
1E43 D836 DE7E 1C2A CFA1 EEB4 EBC7 D988 0005CFF6 FB686D53 -73.473310 -73.473310 0.000000
3681 B6FE EFBE 281A 16CC 0443 1B77 09C9 010BAB36 0478EE38 71.558159 71.558159 0.000000
4965 44DC 0635 2191 C085 2CFB DD57 3776 FF24232D FF78D533 -8.447949 -8.447949 0.000000
E486 2EBF 1525 3BE8 EE39 D216 BD59 C84B 005AFDC4 E7569DD9 -394.586463 -394.586463 0.000000
353C C5B5 FAE9 10E1 C9A1 1F3D BF09 31E2 FF2C920E F155D0BE -234.636538 -234.636538 0.000000
0730 1794 D21B F228 30AB 01ED 4485 B612 FFCC1232 F90E121D -111.120578 -111.120578 0.000000
0251 BB55 E103 E1DF 3243 2033 C009 FE20 FF31082A FEF90E47 -16.434014 -16.434014 0.000000
D3A5 1CFB B71E D974 E88C F258 0E69 4537 FED01799 F2CE5557 -211.104165 -211.104165 0.000000
B787 4BDA 2DE6 46D1 B79D F94A E67E F7EE 00492C79 0BFBEACA 191.744822 191.744822 0.000000
D96B F793 D61D E23C 01F1 119B 3370 4C02 002855C4 EE081FA8 -287.492271 -287.492271 0.000000
27FE DF17 F7D2 423A 126F 226D 4FC7 0366 00FC886A FDC549B1 -35.669509 -35.669509 0.000000
F43D CA54 EFCE 30FA 12FC E669 D41E B334 FFADB229 F8414F95 -123.918071 -123.918071 0.000000
3673 C2BD EB15 BC15 DAAA 0F7E 2ED2 F3D8 FF7F8516 F33FC56C -204.014301 -204.014301 0.000000
B9EC 0AE3 CE0F 2731 FEE4 1095 E81B BFDD 00EB9A66 FCC59697 -51.650735 -51.650735 0.000000
0741 DE6C FAD2 D078 03A7 28F0 4A97 37B4 FEDED3B4 EDC0B999 -291.954688 -291.954688 0.000000
DC5B C821 C25F F194 EE10 BB99 C6D3 D03A FF0CC2C4 20EE8302 526.906984 526.906984 0.000000
3F39 C834 D610 BC2F 2EAD C25C 1844 2B2B FEF2F574 088024CE 136.008986 136.008986 0.000000
ED56 F8F5 B6DA 0DAC 0214 0096 4213 B78B FFAE9F63 E8C3DC3B -371.758733 -371.758733 0.000000
B129 DB20 BF04 F834 1055 B40A 03CF F292 00D85DAE 0633056F 99.188827 99.188827 0.000000
453E 0A4A E570 1C8D 4EDD 4805 E878 B07F 003355BF 12002A2A 288.010294 288.010294 0.000000
B005 0E99 25AD CD54 BF06 C3DF CED2 28F5 FEDF4F7D 00662C30 6.385788 6.385788 0.000000
F5D8 B451 100B FBF2 B734 0B6A D80B BF86 FFDE0162 FDE5E4F1 -33.631606 -33.631606 0.000000
241F 0433 BA5A B3F4 160D FBB3 47EE E73D FED6BCF1 F5AA6FFD -165.347659 -165.347659 0.000000
1E5B 35F3 2F1E EFF3 E4C3 F487 E159 BB99 0053A5FB F953891A -106.779028 -106.779028 0.000000
3413 0957 FDC1 0FC6 35DB 3F7D DBB1 3030 FF0BCB7F 0F9AE1CC 249.680126 249.680126 0.000000
2A1E E493 481F E79C 3F78 09A8 35A2 DBBF 0028D60C 1C217196 450.090231 450.090231 0.000000
0225 E290 E0D9 19BB 1737 C79B 19DF F737 FFD1ECBF 0277D516 39.489523 39.489523 0.000000
DDA0 3771 E4A7 15BE D367 3792 C20C 4B0D FF62415F 1E663CAB 486.389812 486.389812 0.000000
17D4 DAAD 303E 3AED FC50 BAED B39E 17B3 0074A4E9 013E8A4D 19.908765 19.908765 0.000000
D07E 1F5D E8D2 E5E6 D80A D14D D342 2CD8 FFEB2F8B 01179EA4 17.476231 17.476231 0.000000
1FE3 E8EB 2E0A 0A41 D03C CBCB D61D 47CC 012E9C2D FB4856A8 -75.478844 -75.478844 0.000000
F8B9 F784 B0C8 CB57 BBC1 1A3B 1099 F26C 00F60838 FFB05059 -4.980384 -4.980384 0.000000
2038 4D3A 4146 ECCF 426E 12AB E973 FCC3 FFC83689 08445676 132.271109 132.271109 0.000000
41C0 B70E 4861 2624 1C68 B25E DB0A E79D FF32CFF9 0E8827FB 232.509761 232.509761 0.000000
E2C6 4339 FB8F DCB5 BF6C F4DC 18F6 4419 FF91B587 FA31F922 -92.876677 -92.876677 0.000000
414F FFC3 43B4 387E B03D E8DE ED64 BB35 00C619D3 D8584F26 -634.480677 -634.480677 0.000000
082E 3D8C 342A 23F5 40B8 04B6 0ACE 41AD FFE293B9 0E8305AE 232.188887 232.188887 0.000000
EAA1 E622 B4CA 3BF1 E52B BAF6 2CA5 F557 00022302 F99CABD2 -102.208052 -102.208052 0.000000
F183 1D65 0212 EC6A B79D CDA0 14A5 B0ED 0109CF98 05914DCB 89.081492 89.081492 0.000000
C484 0549 F9BE CEB9 DAF2 0423 25F6 000C 004AC373 080CF076 128.808706 128.808706 0.000000
B456 D8E2 DC59 F941 01B3 48CB E0E5 102F 010AFBE0 F952C3C4 -106.827206 -106.827206 0.000000
026B 341A 0000 0A48 41AF C67D DC06 E4C0 FEE8E774 F2BB1C4B -212.305593 -212.305593 0.000000
B9F5 F58C BE1E 1228 1F45 374F F49A D771 FF7DE849 F4BC1E3A -180.242620 -180.242620 0.000000
C762 0704 B2D6 C3D1 C937 4BBE 0335 F6DC 0012F94A 0F72C83A 247.173883 247.173883 0.000000
415A EF8D F95B F855 15A0 F185 0253 235B 0051F90F 05A6D848 90.427803 90.427803 0.000000
E7AB 369F F611 CFDD 1DA1 1650 2349 C0B9 FF818047 0BFAC210 191.672379 191.672379 0.000000
25B7 DF5A 4139 CC6B 3854 B08B 0D36 F640 FECD61CF 1690837F 361.032104 361.032104 0.000000
2F9F 2F6D E813 3FC2 EF2C 1B5E D13C 133A 007D6C39 0B96B4FB 185.419185 185.419185 0.000000
CBD4 CCE6 4EF4 B821 B482 2258 35F1 4AA3 012ED11B 0564FC8A 86.311655 86.311655 0.000000
F8E3 41B5 002A 208E 0833 0B65 350D BAE0 FF61F2A0 F952AFA4 -106.832119 -106.832119 0.000000
4D97 F0A2 B14F E62C 4C05 DA1B B270 0788 00368C6F 309C3568 777.763039 777.763039 0.000000
23C3 43C8 B246 DECF CF14 4DDD 2841 2DDB FF39EA82 FAD74041 -82.546813 -82.546813 0.000000
ED36 3D79 1C2B 20BB B19A F7C4 CF75 3F09 FF08A91B 05875175 88.457387 88.457387 0.000000
BBD4 3E57 4EB5 EF61 E4CB 10EE 425B 1D0A FED288A3 1CB4A9C2 459.291445 459.291445 0.000000
2EF2 E192 23C9 17E7 3BD7 271A 2FF2 41A0 00869D2A 13AE499E 314.892973 314.892973 0.000000
3266 E247 F155 F738 1C26 2ADC B9A6 C2EC 00C0C58E 0771C574 119.110706 119.110706 0.000000
FEFE B837 31C9 403A F042 4702 3F02 2E47 FFF16CA5 03F51237 63.316947 63.316947 0.000000
D8B5 0F0B F964 48DD D617 F02E 0284 EC66 FF4102EB FF1CF0C6 -14.191217 -14.191217 0.000000
F370 2DF8 2DA6 34F0 398F 2901 D290 1B79 FFF3CA77 0211CACF 33.112014 33.112014 0.000000
C1D9 3350 0750 3A85 E8B7 B38F EC1C 40F4 00C3999D 056000F0 86.000229 86.000229 0.000000
2867 0B3C E5D6 CFB0 C27E 24D9 335F 3418 00E0C6E6 E9B4D25E -356.698641 -356.698641 0.000000
F533 4C2A CB9E 42EB 0295 0B4F 2117 CE2C 01106039 F0860F74 -247.621227 -247.621227 0.000000
C373 E7C2 458F 389D DF65 3ED0 EF01 21C6 001C00E1 04B960DD 75.586148 75.586148 0.000000
C16F C402 E83C 0B44 294E EADD 17BF 28CA 0045F822 FAB8E51A -84.444067 -84.444067 0.000000
2866 EA3E 0595 32B7 3CCE FEB9 2661 EEE3 FEC2D602 05E9609E 94.586088 94.586088 0.000000
FA5F F0F3 3CAA EDB8 DD73 4305 CEB3 CC94 FFF03111 F4BF3FBB -180.046941 -180.046941 0.000000
32C7 25DE 27F7 E030 FBE3 117B 44E3 BACC 0138D566 16587ACA 357.529978 357.529978 0.000000
0106 D73C CA76 3AB8 D439 36D9 37FA 4A82 FF2A7392 FBA3D270 -69.761124 -69.761124 0.000000
4E00 100E 1BF2 0BA6 28EB C54E 1711 F7E2 FFE69CAA 0AD5EC8C 173.370251 173.370251 0.000000
BE84 49AF D651 E121 4774 B938 BD3E EA86 009D4F53 E76C8A4F -393.216233 -393.216233 0.000000
432E C0C9 1C6E F353 FFC4 D9C8 4E7B E682 00838EAC 13DE1CEC 317.882061 317.882061 0.000000
0036 0DD6 0E93 2FCD 0E65 BB89 339D 2887 012C815A 07FDBA70 127.858017 127.858017 0.000000
EA90 418A 1728 26C8 2A26 2593 ECF8 199A FFD34427 081274D5 129.153523 129.153523 0.000000
B414 496B DDCA 0A71 36AA BB50 4BAB C83E 00EB4FBE D09F5AC2 -758.040342 -758.040342 0.000000
B5D6 CBCD 0A70 D5CF 3FFA C17E E6C7 DDDD FEDFAA05 FDAEC6AA -37.076498 -37.076498 0.000000
C233 3177 CCC8 B855 CD04 C060 C951 0BBE 0102DFAD 08ADD577 138.864615 138.864615 0.000000
F7BE 1409 3222 FDBF D786 41DD 145C BA9A FF5D1A7C 0A6C05D3 166.751422 166.751422 0.000000
FCA6 D3EC 34A9 419C BA82 EC7E F197 D48A 004E223B F6789F76 -152.461069 -152.461069 0.000000
0F83 C1A2 E5FD 04C4 07CD 0F73 110B 0678 FEF40CA4 FA0D0A10 -95.185043 -95.185043 0.000000
01B2 BA53 03DE 4DC1 DAFD 359C 1D6B C042 008ED211 DECE5C1B -531.102513 -531.102513 0.000000
DCD2 2B38 DCFC 32BA 283D 334E 2CE5 CA6A FF169CA2 F176202C -232.617146 -232.617146 0.000000
BE44 EAD1 E0C9 3089 EB77 BA2C 1BDE EF5A FF4909FF 03C835FF 60.513183 60.513183 0.000000
0E00 EACA 476E 3E24 1914 C839 3128 02D4 00941464 14F9385E 335.576262 335.576262 0.000000
3E89 049B 010F 3DB3 1B3D 0B32 04A0 2CA6 FFA01B7A 1142AFD7 276.167930 276.167930 0.000000
165E 33CC 19CB 2B4A E49B D7AE 49CC BD09 FFB09810 F13FFC00 -236.000977 -236.000977 0.000000
0974 29A6 157B 01CF 378E E99E 4FEB CA16 FFE7F50F 04A4148E 74.255018 74.255018 0.000000
2F72 4D72 03CD 019C E5B8 36C7 3527 B4F8 0035E176 0C3A795F 195.654632 195.654632 0.000000
4211 3DBE D92E 2AB0 4BB6 E442 DC7E D53B FF15175D 0A2EE0A3 162.929843 162.929843 0.000000
30C8 F81E CFF7 EDC2 2E00 BE88 D890 C7B5 FF8844ED 15B993F7 347.598624 347.598624 0.000000
2C55 E98E FEBD 084F D0A9 E558 F2DF 4D2E FFEFF14F FCA56611 -53.662581 -53.662581 0.000000
C694 FFA8 1A52 E552 06AA B1F5 DE8A 3B5A 00DF2259 F5DB1D71 -162.305312 -162.305312 0.000000
ED22 F799 389E D5A3 BD22 467F E22A F410 FF194530 FD1704B7 -46.561349 -46.561349 0.000000
C491 2CD0 D3C9 3A36 41FC 4C06 2C3E 34A6 00A78EBB 02F93909 47.576425 47.576425 0.000000
43E9 ED25 D483 BD29 B6D1 2EB3 2A3B 218B FFC31278 D8FA1704 -624.369381 -624.369381 0.000000
2DFA D9B8 26B3 446C E21C 059C 235C 1116 0076AD98 042B1BAC 66.694256 66.694256 0.000000
2B16 F3D8 E3C2 242B 1E03 333F DF97 C1E3 FFDBFDD4 FD46EFCD -43.566455 -43.566455 0.000000
26FB C430 0EFA CDC4 411D 40E4 E77B 0800 FED9746C F6993CB9 -150.422675 -150.422675 0.000000
DC7E 0301 BFE6 B02B E7F0 BE48 143F 1385 00B1319A F81A18F3 -126.368909 -126.368909 0.000000
E5AA C28A 1F3B C469 FA48 D0B8 4F2C 1934 00F9E662 10B52EDA 267.323938 267.323938 0.000000
B16C 4E70 45B3 C151 B98E ECCE E370 2C2E 00FAE298 FE20967E -29.963259 -29.963259 0.000000
3BE3 C015 3DCB 3C17 E65A DA57 C98E C148 FEE3BAE4 E66DCAE7 -409.137963 -409.137963 0.000000
E505 E24B D0A7 3077 F445 35EB EB01 C3C9 009C178E F412A7D6 -190.834024 -190.834024 0.000000
4FD3 F7C7 1320 D175 0C6A 3AB4 DD5A 2DB2 FF7A86F7 F69153DB -150.917027 -150.917027 0.000000
E9A3 42F2 C99C F2D5 3F7D FF0E F0F2 31DA FEF5222D F9CC6EDA -99.222937 -99.222937 0.000000
C5D8 F208 B44E 1C28 B6C8 19CC BF86 F068 FECACCCF 1F5E1703 501.880618 501.880618 0.000000
B367 0406 1752 1121 38D0 CA97 E7B7 F751 FF136698 EA71B9E1 -344.892119 -344.892119 0.000000
096D 1FC7 F00C 4AA2 0E80 E14E E2D4 2F92 00CFDD1C 0D38CF92 211.550676 211.550676 0.000000
DFE0 C112 0164 18F4 E4ED CDF4 2BE1 CA2E FF2ED396 09E00DDA 158.003382 158.003382 0.000000
D4DF C07D D106 2040 2383 C47A 19D6 D76E 011828C2 0006EFF5 0.433583 0.433583 0.000000
B342 D8D4 3E72 CFF6 34EE 1375 E626 D59A FF38DA24 EE07374C -287.549000 -287.549000 0.000000
B83E 2424 D68D D3EE CA7B 0196 E907 2A6F FED8024D 0A7BE83C 167.744198 167.744198 0.000000
DAF9 C455 3984 1D34 BE72 B8C3 4F0D 0B57 FF7F6320 2CA32921 714.197541 714.197541 0.000000
3A09 0D49 42BA 188A 1BDB FB9D FF59 2E3D FFAF8B95 0A08FA99 160.561181 160.561181 0.000000
F863 F351 D95A D03C D7F5 C753 1328 F457 FF55F309 029E417F 41.890990 41.890990 0.000000
4B7A 28E0 4EE3 F02D FC0A 2C04 1741 D66D FF4EEE6D 0EE76A7D 238.463498 238.463498 0.000000
F14D 2112 0D3D C4CC 4852 CC26 192F 206C FEE4C881 EDD8E51A -290.444067 -290.444067 0.000000
C0CE 20EF C323 3601 E6C8 E9BD 2469 B644 011B103C EC41A03E -315.898378 -315.898378 0.000000
4232 D322 CD7A EE6F 24DC EE65 4E69 131B FF361DAC FB0AC6CD -79.326465 -79.326465 0.000000
B301 D912 175D 003C C9DE E361 48CE 082F 00DB5CD0 1C24765A 450.278894 450.278894 0.000000
1C31 021D 1E0F F5E7 BC00 ED30 1D3D 3C07 009E144F FA0A08A3 -95.372891 -95.372891 0.000000
C5A5 494F D1B5 47CE 11EE 2B5C BB4F F273 00FAD320 11EE104F 286.878982 286.878982 0.000000
118E 4C13 C19B EF1D FE2C 4F89 3BC5 499A FF5A0A0E 0370575A 55.021326 55.021326 0.000000
4F44 3011 1322 21CC B07D 05CA C9E9 E9AC 0123BB46 E29DEEE6 -470.129175 -470.129175 0.000000
4C5B CB00 EEB6 4E35 E15C 0B29 07E4 BEB6 FF08053F DF1A77B9 -526.345771 -526.345771 0.000000
2588 12B6 256B F61F EF4F 1C71 4A65 21B2 004956D8 097DDFEB 151.867167 151.867167 0.000000
